Unnamed: 0,tweet,target
2725,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
1407,I was unaware this is how this was gonna be  ,1
3160," is an erosion of the soul - caused by . People in positions of power who live a life of abundance and priviledge can use a hopeless population to reinforce their own agendas. DON'T let them use you by offering 'false hope'. ""Hope deferred makes the heart sick""  pic.twitter.com/17Aa4ABsx5",0
502,@billjoehughes Sounds delightful 😅,0
2855,I feel depressed when I see Elites taking a piss on all of us then MSM telling us It's raining with a straight face  ,0
2118,why doesnt she like meeeeeeeeeee,0
85,Honestly can’t trust anyone at this point. ????,1
1352,Last play of my Raiders till August ,0
37,Today is already off to a great start..... 🙄 ,0
2014,@dpm0319 So funny!!!!!!!!! #lol   #clever,0
775,beautiful day Lord has made let us rejoice &amp; be glad in it &amp; rejoice Hillary NOT president! God bless POTUS &amp; United States of America🇺🇸👍,0
2727,"Since someone deactivated, i don't know who  So i m  now  Gonna ",0
2406,Social connections are important throughout our lives!     pic.twitter.com/TpvuN7eGQv,0
365,I'm stuck around 885 for so long  I haven't gained a follow today! 1!!1!1!1!  Im  now  Gonna   /s,0
99,Can I just stay in bed and do nothing? I'm not feeling life today...,1
1705,ive comed to realize that im never gonna get 1/5  ,0
2758,So I put a movie in for us to watch as a family & I'm the only one here everyone left for bed.    hope ur all ??,0
1275,Losing somebody that means the world to you ???–???°???°???°???°???«???«???«,1
3116,Tyler and I need to stop watching sad movies ,0
2316,@Benmorris04 happy birthday big man 👀😂⚽️,0
115,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,0
2949,Have you ever been devoid of touch for so long that even a touch on the shoulder could send you into tears?,1
2067,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,0
1769,112    ?????????????????????    ??????????????????   ??????????????????????????????????  ????????????????????????????????????????????????????????????????????   ????????????????????????????????????????????????????????????????????????????????????????   ??????????????????????????   ???????????????????????????,0
1292,Saving up to buy a house so I guess I should stop going to the movies more than once to see my new favorite Disney movies ,0
1460,Today just isn't a good day for me. :( ,1
2199,It just hit me that Ms lopez isn't gonna be my teacher anymore ???­???­ ,0
1366,Not having a good week,1
2268,"Watching Air Force One, good film but not paying much interest in it. Feel too rough ",1
1794,My boyfriend told me he is tired of my shit. I keep on hearing that sentence out of a big fight. No one realizes that i don't want this shit. I was raped by two men when i was 15. And i found out my dad isn't my real dad. My real dad wanted me aborted,1
1342,The formula of happiness rather than inertia. #elated,0
237,"    ??, ??? ?????? ?????????????.  --- ???????????? ??????? ??????? ???????:) ????????? ????????? ??????? ???????????? ??????? ???????????? pic.twitter.com/GSIrFcABIp",0
427,Just finished desperate housewives,0
2285,OTH got me feeling some type of way.  ???­,0
1599,@blonderella26 @Seahawksfan7777 @Shitlery @afern_alex @eugenegu @tonyposnanski @realDonaldTrump She's getting mad just like we like it 🤣,0
1082,Feeling #grateful for the @davidlynchfoundation.la for teaching us how to meditate. Happy #WellnessWednesday! #justbreathe #foreverwellness,0
3126,#sadness #cry 💔 dad will never understand his 3rd child,1
1299,I have exactly one more month to enjoy being in my 20's.   ,1
3069,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.",1
1225,Wait... I can't believe I've  manga in hiatus  since +/- 2010.... ,0
724,I honestly don't even wanna go to work.  ,1
1311,@RosieHale Bro no you don't you'll be so dissapointed in me 😂 il let you read it next time you're down here tho 💁,0
140,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective",0
1994,So I fucked up my car ??’” now I can't sleep ,0
126,Someone quoted and hash tagged one of my tweets once with ,0
1937,"There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it.  ",0
459,@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still ,0
3190, is more closely associated with  than ,0
1115,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck this,1
3146,"When your halfway finished w your drink and you think ""dam, I should've put another shot in there"" ",0
1044,So dat i cn hv mah best lyf ever had n my hand & i dn't wnt 2 see myself a  man n future. So i wish me having... Cntd..,1
1341,I'm so angry. Like I really hate it.  sucks & it's not as simple as âœŒï¸�making oneself happyâœŒï¸�???’,1
3100,"seulgi, fret not. that's okay!",0
2250,131: Lyttleton: Love can hope where reason would despair.,0
1936,@ANOHNItweets completely brilliant performance - so moving and honest  ,0
1293,Last Sunday being able to watch the purple and gold for awhile ???? ,0
18,Thank god the last presentation is over! âœŒ tomorrow is our last day at uni this year. We really need a few days off.  ,1
645,My kids really spending Christmas without me lmao I'm liable to hop on a flight ,1
2438,I hate not having a job. ,1
1383,Vin Diesel is pretty cool. I have seen him in that movie Riddick and Pitch Black too. He must work out or something. #smiles,0
961,"Is the  clinically ? FT, 22 dec.  pic.twitter.com/OOpadOAi5M",0
563,Finished gossip girl. Feeling   & ,0
477," is a garment of heaviness, another evil device of the devil, watch it!",0
935,Tonight ended exactly how I didn't want it to,1
1313,Nobody chooses to be . But we do have the power to choose how we deal with it. We can give in & let the black dog hound us.  Or we can choose to fight the inner b*tch that keeps us prisoner. Start by choosing to ignore her voice & choose  thoughts instead. pic.twitter.com/qQNAgbgC1I,0
2413,"â€œ@JamieLOVEHarris: is the sun ever gonna shine again? â€� YES, it WILL! :)",0
2370,@TeeqoFaZe Didnt make the Teeqo OMEGLE CUT!!!!! :( ,0
1938,If i stay actually just changed me ,1
1198,"oh no  Benny’s “my love, my life” came on shuffle and I’m   pic.twitter.com/gg7pWVFvat",0
342,"They say life's short, but I'm bored already.   ",1
802,Happy birthday🎉🎉❤️😘 @courtneymcm142 I love and miss you bunches &amp; hope you have an amazing day beautiful!!🌞🌸💗💞,0
2098,"If there is no God, then there is no purpose, it is why the soul is sucked right out of a man, who doesn't know God... ",0
3068,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.,1
2834,I know it's only pretend but Steve's story is really upsetting me  ,0
2628,"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? ",0
2274,"@MFaizAbdulKarim And i'm serious, 20-23 july, singapore, holiday (and accompany my friend for job interview), with one of my friend.",0
1163,Why is it always my fault? ???­???­ I'm so done with life.  I can't do anything right. ???¢   pic.twitter.com/pYOcCC9QbE,1
1844,Literally going to make 2016 the best of it cause this year was true hell  ????,0
2172,fuck fuck fuck Christmas ï¼�ï¼� Why Japanese couples want to see illumination???Œ? Looking for a girlfriend ,0
2027,"If GOD said it, then HE will do it...no need to fret, worry or fear! #pray #trust #believe #beatPeace #HEsGotThis #letFAITHarise Phil 4:6-7",0
2651,I am so  that I am  today,1
972,Any #GOP senator who refuses to #RepealAndReplace needs to bear the #wrath of their constituents @ polls home state!  #healthcare #price2pay,0
1021,"@hugaarondingle God, the way he said that line... 😭 💔 #amazing #loveDannyBMiller #robron",0
142,Getting on the jd and coke   ,0
1343,"Feeling slightly apprehensive, but amazing after this weekend off😊 ",0
1255,I've slept the better part of two days away   .,1
2839,"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their  and PTSD... do me a favour:",0
1907,I really need commission work,0
3188,Holy moley this is the dreaded moment... when an extrovert is alone for the first time after the holidays ???­  ,0
3031,In need of an ephemeral relief to   ,1
2029,Can't for one moment think why I've never had a girlfriend. ???•    pic.twitter.com/GkMrIhR6LI,1
1795,I couldn’t be with people and I didn’t want to be alone.,1
1966,102  ???????????????????   ????????????   ???????????????w?????????w   ?????????????????????????????????????????????????????2???????????????  ????????????????????????????????????????????? ???????????????????????????????????????????????????????????????????????????   ???????????????????????????????w???????????????w  pic.twitter.com/3tH2gx1UMc,0
537,@LFC_Povey I'm enjoying this so much😂 they're hilarious. I've a headache from laughing... I need to stop now.,0
880,Last week in NYC... Can't beleive it's been two months already. Time goes SO fast !  ,0
2885,There’s an old saying about a place called “hell” where bad people go to after they die. The worst part about hell is not the flame ! It’s the hopelessness! And I think this’s part of hell that a person with depression really taste... the hopelessness.,0
510,I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat…,1
2797,omg they said kyungsoo looked gloomy and his instant smile after that i'm melting,0
1836,We rush to care for physical problems but often act like emotional problems are unimportant.,0
1270,When i just keep hating my life due the others that put an extreme pressure on me...    ,1
768,"@edsheeran ballroom dancing class tomorrow, any advice for a first timer? ",0
649,Happy 1 year anniversary to me &amp; my shawty❤️😭🌸 it's been an amazing year together.,0
280,"@Karma_cutie aw, you make me smile, too.😉😘",0
1952,Let's wake up to @GMB and see @piersmorgan and then want to put your fist through the television #talkstripe #tosspot  #gobshite,0
1227,"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring",0
